"film_id","customer","amount","average_amount","rank"
241,"Betty White","2.99","2.6823076923076923","11145"
241,"Chad Carbone","3.99","2.6823076923076923","11145"
241,"Jessie Milam","2.99","2.6823076923076923","11145"
241,"Walter Perryman","0.99","2.6823076923076923","11145"
241,"Wilma Richards","5.99","2.6823076923076923","11145"
242,"Jean Bell","0.99","3.4605882352941176","9002"
242,"Jason Morrissey","1.99","3.4605882352941176","9002"
242,"Bryan Hardison","5.99","3.4605882352941176","9002"
242,"Andrea Henderson","5.99","3.4605882352941176","9002"
242,"Dianne Shelton","5.99","3.4605882352941176","9002"
242,"Glen Talbert","0.99","3.4605882352941176","9002"
242,"Amanda Carter","2.99","3.4605882352941176","9002"
242,"Melissa King","0.99","3.4605882352941176","9002"
242,"Shirley Allen","5.99","3.4605882352941176","9002"
242,"Julia Flores","2.99","3.4605882352941176","9002"
242,"Kristina Chambers","3.99","3.4605882352941176","9002"
242,"Roy Whiting","4.99","3.4605882352941176","9002"
242,"Irene Price","0.99","3.4605882352941176","9002"
242,"Tracey Barrett","3.99","3.4605882352941176","9002"
242,"Mattie Hoffman","0.99","3.4605882352941176","9002"
242,"Tamara Nguyen","4.99","3.4605882352941176","9002"
242,"Tracy Herrmann","3.99","3.4605882352941176","9002"
243,"Alan Kahn","9.99","6.6011111111111111","1529"
243,"Randall Neumann","4.99","6.6011111111111111","1529"
243,"Mary Smith","4.99","6.6011111111111111","1529"
243,"Kathryn Coleman","6.99","6.6011111111111111","1529"
243,"Wayne Truong","4.99","6.6011111111111111","1529"
243,"Wanda Patterson","4.99","6.6011111111111111","1529"
243,"Catherine Campbell","4.99","6.6011111111111111","1529"
243,"Judith Cox","4.99","6.6011111111111111","1529"
243,"Eric Robert","5.99","6.6011111111111111","1529"
243,"Yolanda Weaver","6.99","6.6011111111111111","1529"
243,"Nathan Runyon","8.99","6.6011111111111111","1529"
243,"Samantha Duncan","9.99","6.6011111111111111","1529"
243,"Marlene Welch","4.99","6.6011111111111111","1529"
243,"Casey Mena","4.99","6.6011111111111111","1529"
243,"Sharon Robinson","7.99","6.6011111111111111","1529"
243,"Leon Bostic","5.99","6.6011111111111111","1529"
243,"Guy Brownlee","10.99","6.6011111111111111","1529"
243,"Nellie Garrett","4.99","6.6011111111111111","1529"
244,"Roger Quintanilla","7.99","6.3990909090909091","1773"
244,"Johnnie Chisholm","7.99","6.3990909090909091","1773"
244,"Charles Kowalski","6.99","6.3990909090909091","1773"
244,"Erin Dunn","7.99","6.3990909090909091","1773"
244,"Lynn Payne","4.99","6.3990909090909091","1773"
244,"Rose Howard","8.99","6.3990909090909091","1773"
244,"Dean Sauer","4.99","6.3990909090909091","1773"
244,"Juanita Mason","7.99","6.3990909090909091","1773"
244,"Carla Gutierrez","4.99","6.3990909090909091","1773"
244,"Ruby Washington","4.99","6.3990909090909091","1773"
244,"Darlene Rose","4.99","6.3990909090909091","1773"
244,"Harold Martino","4.99","6.3990909090909091","1773"
244,"Minnie Romero","5.99","6.3990909090909091","1773"
244,"Jeffrey Spear","4.99","6.3990909090909091","1773"
244,"Joanne Robertson","4.99","6.3990909090909091","1773"
244,"Misty Lambert","4.99","6.3990909090909091","1773"
244,"Elmer Noe","6.99","6.3990909090909091","1773"
244,"Tina Simmons","4.99","6.3990909090909091","1773"
244,"Danielle Daniels","8.99","6.3990909090909091","1773"
244,"Gwendolyn May","4.99","6.3990909090909091","1773"
244,"Ella Oliver","8.99","6.3990909090909091","1773"
244,"Luis Yanez","6.99","6.3990909090909091","1773"
245,"Arlene Harvey","2.99","2.7042857142857143","11080"
245,"Alex Gresham","0.99","2.7042857142857143","11080"
245,"Lucille Holmes","3.99","2.7042857142857143","11080"
245,"Ana Bradley","2.99","2.7042857142857143","11080"
245,"Rafael Abney","5.99","2.7042857142857143","11080"
245,"Russell Brinson","0.99","2.7042857142857143","11080"
245,"Jason Morrissey","0.99","2.7042857142857143","11080"
245,"Carla Gutierrez","0.99","2.7042857142857143","11080"
245,"Elizabeth Brown","2.99","2.7042857142857143","11080"
245,"Harold Martino","4.99","2.7042857142857143","11080"
245,"Erika Pena","0.99","2.7042857142857143","11080"
245,"Debbie Reyes","5.99","2.7042857142857143","11080"
245,"Yvonne Watkins","0.99","2.7042857142857143","11080"
245,"Dustin Gillette","0.99","2.7042857142857143","11080"
245,"Marcia Dean","3.99","2.7042857142857143","11080"
245,"Leslie Seward","0.99","2.7042857142857143","11080"
245,"Floyd Gandy","3.99","2.7042857142857143","11080"
245,"Tim Cary","0.99","2.7042857142857143","11080"
245,"Wesley Bull","3.99","2.7042857142857143","11080"
245,"Russell Brinson","4.99","2.7042857142857143","11080"
245,"Jack Foust","0.99","2.7042857142857143","11080"
246,"Todd Tan","4.99","5.8788888888888889","3138"
246,"Jorge Olivares","4.99","5.8788888888888889","3138"
246,"Milton Howland","4.99","5.8788888888888889","3138"
246,"Kathy James","7.99","5.8788888888888889","3138"
246,"Angel Barclay","4.99","5.8788888888888889","3138"
246,"Jeff East","4.99","5.8788888888888889","3138"
246,"Ricky Shelby","8.99","5.8788888888888889","3138"
246,"Seth Hannon","4.99","5.8788888888888889","3138"
246,"Vincent Ralston","5.99","5.8788888888888889","3138"
247,"Karen Jackson","0.99","3.4661904761904762","8962"
247,"Wallace Slone","1.99","3.4661904761904762","8962"
247,"Rene Mcalister","3.99","3.4661904761904762","8962"
247,"Billy Poulin","0.99","3.4661904761904762","8962"
247,"Jerry Jordon","4.99","3.4661904761904762","8962"
247,"Bessie Morrison","4.99","3.4661904761904762","8962"
247,"Sidney Burleson","5.99","3.4661904761904762","8962"
247,"Vera Mccoy","0.99","3.4661904761904762","8962"
247,"Sherri Rhodes","0.99","3.4661904761904762","8962"
247,"Darren Windham","1.99","3.4661904761904762","8962"
247,"Lonnie Tirado","0.99","3.4661904761904762","8962"
247,"Norma Gonzales","3.99","3.4661904761904762","8962"
247,"Willie Markham","5.99","3.4661904761904762","8962"
247,"Emma Boyd","5.99","3.4661904761904762","8962"
247,"Earl Shanks","2.99","3.4661904761904762","8962"
247,"Salvador Teel","0.99","3.4661904761904762","8962"
247,"Viola Hanson","5.99","3.4661904761904762","8962"
247,"Frances Parker","4.99","3.4661904761904762","8962"
247,"Jennie Terry","0.99","3.4661904761904762","8962"
247,"Georgia Jacobs","3.99","3.4661904761904762","8962"
247,"Dwight Lombardi","7.99","3.4661904761904762","8962"
248,"Bruce Schwarz","4.99","5.3233333333333333","4785"
248,"Willie Markham","4.99","5.3233333333333333","4785"
248,"Jay Robb","4.99","5.3233333333333333","4785"
248,"Tony Carranza","4.99","5.3233333333333333","4785"
248,"Marion Ocampo","5.99","5.3233333333333333","4785"
248,"Danielle Daniels","5.99","5.3233333333333333","4785"
249,"Fred Wheat","0.99","1.2005263157894737","14356"
249,"Victor Barkley","0.99","1.2005263157894737","14356"
249,"Tyrone Asher","0.99","1.2005263157894737","14356"
249,"Sidney Burleson","0.99","1.2005263157894737","14356"
249,"Kurt Emmons","0.99","1.2005263157894737","14356"
249,"Viola Hanson","0.99","1.2005263157894737","14356"
249,"Nancy Thomas","2.99","1.2005263157894737","14356"
249,"Loretta Carpenter","0.99","1.2005263157894737","14356"
249,"Darrell Power","0.99","1.2005263157894737","14356"
249,"Clifton Malcolm","0.99","1.2005263157894737","14356"
249,"Reginald Kinder","1.99","1.2005263157894737","14356"
249,"Evelyn Morgan","1.99","1.2005263157894737","14356"
249,"Violet Rodriquez","0.99","1.2005263157894737","14356"
249,"Diana Alexander","0.99","1.2005263157894737","14356"
249,"Louise Jenkins","0.99","1.2005263157894737","14356"
249,"Howard Fortner","0.99","1.2005263157894737","14356"
249,"Jim Rea","0.99","1.2005263157894737","14356"
249,"Vicki Fields","0.99","1.2005263157894737","14356"
249,"Wendy Harrison","0.99","1.2005263157894737","14356"
250,"Jordan Archuleta","4.99","2.5354545454545455","11494"
250,"Vickie Brewer","0.99","2.5354545454545455","11494"
250,"Edgar Rhoads","4.99","2.5354545454545455","11494"
250,"Wayne Truong","3.99","2.5354545454545455","11494"
250,"Joann Gardner","3.99","2.5354545454545455","11494"
250,"Tanya Gilbert","1.99","2.5354545454545455","11494"
250,"Jose Andrew","2.99","2.5354545454545455","11494"
250,"Kyle Spurlock","0.99","2.5354545454545455","11494"
250,"Michelle Clark","0.99","2.5354545454545455","11494"
250,"Francisco Skidmore","0.99","2.5354545454545455","11494"
250,"Russell Brinson","0.99","2.5354545454545455","11494"
251,"Marcia Dean","4.99","5.7757142857142857","3470"
251,"Cheryl Murphy","4.99","5.7757142857142857","3470"
251,"Margie Wade","4.99","5.7757142857142857","3470"
251,"Annette Olson","4.99","5.7757142857142857","3470"
251,"Eddie Tomlin","7.99","5.7757142857142857","3470"
251,"Ricardo Meador","4.99","5.7757142857142857","3470"
251,"Grace Ellis","4.99","5.7757142857142857","3470"
251,"Lena Jensen","7.99","5.7757142857142857","3470"
251,"Jamie Rice","6.99","5.7757142857142857","3470"
251,"Randall Neumann","7.99","5.7757142857142857","3470"
251,"Alma Austin","4.99","5.7757142857142857","3470"
251,"Jay Robb","4.99","5.7757142857142857","3470"
251,"Doris Reed","4.99","5.7757142857142857","3470"
251,"Kelly Knott","4.99","5.7757142857142857","3470"
252,"Chester Benner","2.99","3.6900000000000000","8122"
252,"Bradley Motley","2.99","3.6900000000000000","8122"
252,"Richard Mccrary","3.99","3.6900000000000000","8122"
252,"Marian Mendoza","2.99","3.6900000000000000","8122"
252,"Travis Estep","2.99","3.6900000000000000","8122"
252,"Victor Barkley","5.99","3.6900000000000000","8122"
252,"Carolyn Perez","3.99","3.6900000000000000","8122"
252,"Felicia Sutton","2.99","3.6900000000000000","8122"
252,"Guy Brownlee","2.99","3.6900000000000000","8122"
252,"Janice Ward","2.99","3.6900000000000000","8122"
252,"Jennie Terry","5.99","3.6900000000000000","8122"
252,"Rene Mcalister","6.99","3.6900000000000000","8122"
252,"Harvey Guajardo","4.99","3.6900000000000000","8122"
252,"Raymond Mcwhorter","2.99","3.6900000000000000","8122"
252,"Rick Mattox","2.99","3.6900000000000000","8122"
252,"Yvonne Watkins","2.99","3.6900000000000000","8122"
252,"Stacy Cunningham","2.99","3.6900000000000000","8122"
252,"Norman Currier","2.99","3.6900000000000000","8122"
252,"Donna Thompson","2.99","3.6900000000000000","8122"
252,"Sonia Gregory","2.99","3.6900000000000000","8122"
253,"Mattie Hoffman","4.99","5.9900000000000000","2644"
253,"Jerry Jordon","4.99","5.9900000000000000","2644"
253,"Aaron Selby","4.99","5.9900000000000000","2644"
253,"Julia Flores","8.99","5.9900000000000000","2644"
253,"Tommy Collazo","6.99","5.9900000000000000","2644"
253,"Arnold Havens","8.99","5.9900000000000000","2644"
253,"Don Bone","4.99","5.9900000000000000","2644"
253,"Arthur Simpkins","8.99","5.9900000000000000","2644"
253,"Jon Wiles","4.99","5.9900000000000000","2644"
253,"Crystal Ford","5.99","5.9900000000000000","2644"
253,"Leslie Seward","6.99","5.9900000000000000","2644"
253,"Ramona Hale","6.99","5.9900000000000000","2644"
253,"Agnes Bishop","4.99","5.9900000000000000","2644"
253,"Charles Kowalski","4.99","5.9900000000000000","2644"
253,"Ella Oliver","4.99","5.9900000000000000","2644"
253,"Joy George","5.99","5.9900000000000000","2644"
253,"Peter Menard","4.99","5.9900000000000000","2644"
253,"Jackie Lynch","4.99","5.9900000000000000","2644"
253,"Eduardo Hiatt","6.99","5.9900000000000000","2644"
253,"Kelly Knott","4.99","5.9900000000000000","2644"
253,"Betty White","4.99","5.9900000000000000","2644"
253,"Deborah Walker","4.99","5.9900000000000000","2644"
254,"Courtney Day","2.99","3.9275000000000000","7514"
254,"Ivan Cromwell","2.99","3.9275000000000000","7514"
254,"Brandy Graves","5.99","3.9275000000000000","7514"
254,"Christine Roberts","2.99","3.9275000000000000","7514"
254,"Dean Sauer","2.99","3.9275000000000000","7514"
254,"Stella Moreno","2.99","3.9275000000000000","7514"
254,"Leroy Bustamante","2.99","3.9275000000000000","7514"
254,"Patricia Johnson","6.99","3.9275000000000000","7514"
254,"Willie Markham","7.99","3.9275000000000000","7514"
254,"Glenn Pullen","2.99","3.9275000000000000","7514"
254,"Milton Howland","2.99","3.9275000000000000","7514"
254,"Courtney Day","4.99","3.9275000000000000","7514"
254,"Roland South","3.99","3.9275000000000000","7514"
254,"Clinton Buford","2.99","3.9275000000000000","7514"
254,"Kyle Spurlock","2.99","3.9275000000000000","7514"
254,"Jack Foust","2.99","3.9275000000000000","7514"
255,"Willie Markham","4.99","5.5689473684210526","4066"
255,"Cheryl Murphy","4.99","5.5689473684210526","4066"
255,"Erica Matthews","4.99","5.5689473684210526","4066"
255,"Raul Fortier","5.99","5.5689473684210526","4066"
255,"Virgil Wofford","4.99","5.5689473684210526","4066"
255,"Scott Shelley","4.99","5.5689473684210526","4066"
255,"Christopher Greco","4.99","5.5689473684210526","4066"
255,"Brandy Graves","4.99","5.5689473684210526","4066"
255,"Jamie Waugh","6.99","5.5689473684210526","4066"
255,"Joseph Joy","4.99","5.5689473684210526","4066"
255,"Alberto Henning","4.99","5.5689473684210526","4066"
255,"Warren Sherrod","7.99","5.5689473684210526","4066"
255,"Jorge Olivares","4.99","5.5689473684210526","4066"
255,"Marion Snyder","4.99","5.5689473684210526","4066"
255,"Phyllis Foster","4.99","5.5689473684210526","4066"
255,"Troy Quigley","4.99","5.5689473684210526","4066"
255,"Corey Hauser","4.99","5.5689473684210526","4066"
255,"Ethel Webb","6.99","5.5689473684210526","4066"
255,"Vanessa Sims","7.99","5.5689473684210526","4066"
256,"Jeff East","4.99","5.4900000000000000","4295"
256,"Jaime Nettles","5.99","5.4900000000000000","4295"
256,"Erica Matthews","4.99","5.4900000000000000","4295"
256,"Ramon Choate","7.99","5.4900000000000000","4295"
256,"Greg Robins","4.99","5.4900000000000000","4295"
256,"Laura Rodriguez","4.99","5.4900000000000000","4295"
256,"Melissa King","4.99","5.4900000000000000","4295"
256,"George Linton","4.99","5.4900000000000000","4295"
257,"Maureen Little","1.99","3.6900000000000000","8122"
257,"Elsie Kelley","4.99","3.6900000000000000","8122"
257,"Eileen Carr","0.99","3.6900000000000000","8122"
257,"Aaron Selby","0.99","3.6900000000000000","8122"
257,"Leon Bostic","5.99","3.6900000000000000","8122"
257,"Marion Ocampo","2.99","3.6900000000000000","8122"
257,"Jacob Lance","3.99","3.6900000000000000","8122"
257,"Denise Kelly","6.99","3.6900000000000000","8122"
257,"Marlene Welch","3.99","3.6900000000000000","8122"
257,"Tommy Collazo","3.99","3.6900000000000000","8122"
258,"Irma Pearson","0.99","1.9130769230769231","12558"
258,"Martin Bales","1.99","1.9130769230769231","12558"
258,"Hilda Hopkins","1.99","1.9130769230769231","12558"
258,"Melissa King","2.99","1.9130769230769231","12558"
258,"Marvin Yee","0.99","1.9130769230769231","12558"
258,"Louis Leone","4.99","1.9130769230769231","12558"
258,"Carole Barnett","0.99","1.9130769230769231","12558"
258,"Jimmie Eggleston","0.99","1.9130769230769231","12558"
258,"Javier Elrod","0.99","1.9130769230769231","12558"
258,"Oscar Aquino","2.99","1.9130769230769231","12558"
258,"Philip Causey","2.99","1.9130769230769231","12558"
258,"Jay Robb","0.99","1.9130769230769231","12558"
258,"Patrick Newsom","0.99","1.9130769230769231","12558"
259,"Julio Noland","3.99","4.1900000000000000","6893"
259,"Chester Benner","3.99","4.1900000000000000","6893"
259,"Shane Millard","2.99","4.1900000000000000","6893"
259,"Russell Brinson","2.99","4.1900000000000000","6893"
259,"Geraldine Perkins","6.99","4.1900000000000000","6893"
260,"Jamie Waugh","4.99","6.9900000000000000","887"
260,"Natalie Meyer","4.99","6.9900000000000000","887"
260,"Melinda Fernandez","5.99","6.9900000000000000","887"
260,"Andre Rapp","4.99","6.9900000000000000","887"
260,"Ramon Choate","9.99","6.9900000000000000","887"
260,"Marjorie Tucker","7.99","6.9900000000000000","887"
260,"Jennie Terry","6.99","6.9900000000000000","887"
260,"Shirley Allen","4.99","6.9900000000000000","887"
260,"Hazel Warren","9.99","6.9900000000000000","887"
260,"Matthew Mahan","4.99","6.9900000000000000","887"
260,"Leah Curtis","6.99","6.9900000000000000","887"
260,"Ken Prewitt","7.99","6.9900000000000000","887"
260,"Harry Arce","9.99","6.9900000000000000","887"
261,"Glenn Pullen","0.99","0.99000000000000000000","14565"
261,"Terrence Gunderson","0.99","0.99000000000000000000","14565"
261,"Justin Ngo","0.99","0.99000000000000000000","14565"
261,"Samantha Duncan","0.99","0.99000000000000000000","14565"
261,"Ivan Cromwell","0.99","0.99000000000000000000","14565"
261,"Edwin Burk","0.99","0.99000000000000000000","14565"
262,"Cheryl Murphy","4.99","2.3233333333333333","11814"
262,"Jack Foust","0.99","2.3233333333333333","11814"
262,"Karl Seal","0.99","2.3233333333333333","11814"
262,"Bertha Ferguson","2.99","2.3233333333333333","11814"
262,"Norman Currier","2.99","2.3233333333333333","11814"
262,"Julio Noland","0.99","2.3233333333333333","11814"
263,"Jean Bell","4.99","5.5316666666666667","4152"
263,"Miriam Mckinney","4.99","5.5316666666666667","4152"
263,"Don Bone","4.99","5.5316666666666667","4152"
263,"Vanessa Sims","6.99","5.5316666666666667","4152"
263,"Ruth Martinez","7.99","5.5316666666666667","4152"
263,"George Linton","4.99","5.5316666666666667","4152"
263,"Carrie Porter","4.99","5.5316666666666667","4152"
263,"Kevin Schuler","4.99","5.5316666666666667","4152"
263,"Gladys Hamilton","4.99","5.5316666666666667","4152"
263,"Rick Mattox","4.99","5.5316666666666667","4152"
263,"Rick Mattox","7.99","5.5316666666666667","4152"
263,"Jenny Castro","4.99","5.5316666666666667","4152"
263,"Karl Seal","4.99","5.5316666666666667","4152"
263,"Joanne Robertson","7.99","5.5316666666666667","4152"
263,"Jay Robb","4.99","5.5316666666666667","4152"
263,"Jimmy Schrader","4.99","5.5316666666666667","4152"
263,"Linda Williams","4.99","5.5316666666666667","4152"
263,"Enrique Forsythe","4.99","5.5316666666666667","4152"
263,"Gabriel Harder","6.99","5.5316666666666667","4152"
263,"Tyler Wren","4.99","5.5316666666666667","4152"
263,"Emily Diaz","4.99","5.5316666666666667","4152"
263,"Alfredo Mcadams","4.99","5.5316666666666667","4152"
263,"Dean Sauer","4.99","5.5316666666666667","4152"
263,"Elizabeth Brown","4.99","5.5316666666666667","4152"
264,"Michelle Clark","2.99","3.6150000000000000","8336"
264,"Kristen Chavez","3.99","3.6150000000000000","8336"
264,"Keith Rico","2.99","3.6150000000000000","8336"
264,"Elaine Stevens","2.99","3.6150000000000000","8336"
264,"Regina Berry","2.99","3.6150000000000000","8336"
264,"Casey Mena","5.99","3.6150000000000000","8336"
264,"Jack Foust","3.99","3.6150000000000000","8336"
264,"Erika Pena","2.99","3.6150000000000000","8336"
265,"Lee Hawks","4.99","5.5900000000000000","3934"
265,"Julia Flores","8.99","5.5900000000000000","3934"
265,"Tammy Sanders","5.99","5.5900000000000000","3934"
265,"Esther Crawford","5.99","5.5900000000000000","3934"
265,"Martha Gonzalez","4.99","5.5900000000000000","3934"
265,"Cynthia Young","4.99","5.5900000000000000","3934"
265,"Neil Renner","5.99","5.5900000000000000","3934"
265,"Cathy Spencer","4.99","5.5900000000000000","3934"
265,"Marcia Dean","4.99","5.5900000000000000","3934"
265,"Janet Phillips","6.99","5.5900000000000000","3934"
265,"Anne Powell","4.99","5.5900000000000000","3934"
265,"Tina Simmons","4.99","5.5900000000000000","3934"
265,"Dustin Gillette","4.99","5.5900000000000000","3934"
265,"Roy Whiting","4.99","5.5900000000000000","3934"
265,"Wallace Slone","4.99","5.5900000000000000","3934"
266,"Lonnie Tirado","2.99","2.6421739130434783","11271"
266,"Heidi Larson","3.99","2.6421739130434783","11271"
266,"Pedro Chestnut","5.99","2.6421739130434783","11271"
266,"Mike Way","5.99","2.6421739130434783","11271"
266,"Edna West","0.99","2.6421739130434783","11271"
266,"Emily Diaz","0.99","2.6421739130434783","11271"
266,"Victoria Gibson","0.99","2.6421739130434783","11271"
266,"Anthony Schwab","4.99","2.6421739130434783","11271"
266,"Jessica Hall","0.99","2.6421739130434783","11271"
266,"Dean Sauer","0.99","2.6421739130434783","11271"
266,"Elizabeth Brown","1.99","2.6421739130434783","11271"
266,"Charlie Bess","4.99","2.6421739130434783","11271"
266,"Todd Tan","0.99","2.6421739130434783","11271"
266,"Maureen Little","0.99","2.6421739130434783","11271"
266,"Jesus Mccartney","2.99","2.6421739130434783","11271"
266,"Leona Obrien","0.99","2.6421739130434783","11271"
266,"Lorraine Stephens","0.99","2.6421739130434783","11271"
266,"Marilyn Ross","0.99","2.6421739130434783","11271"
266,"Heather Morris","2.99","2.6421739130434783","11271"
266,"Andy Vanhorn","0.99","2.6421739130434783","11271"
266,"Alan Kahn","4.99","2.6421739130434783","11271"
266,"Brandon Huey","5.99","2.6421739130434783","11271"
266,"Ann Evans","1.99","2.6421739130434783","11271"
267,"Mario Cheatham","4.99","7.0952631578947368","786"
267,"Travis Estep","7.99","7.0952631578947368","786"
267,"Clifford Bowens","4.99","7.0952631578947368","786"
267,"Christy Vargas","8.99","7.0952631578947368","786"
267,"Jennie Terry","4.99","7.0952631578947368","786"
267,"Christy Vargas","7.99","7.0952631578947368","786"
267,"Tracey Barrett","9.99","7.0952631578947368","786"
267,"Sherry Marshall","6.99","7.0952631578947368","786"
267,"Tamara Nguyen","4.99","7.0952631578947368","786"
267,"Stanley Scroggins","8.99","7.0952631578947368","786"
267,"Gordon Allard","5.99","7.0952631578947368","786"
267,"Lawrence Lawton","5.99","7.0952631578947368","786"
267,"Seth Hannon","9.99","7.0952631578947368","786"
267,"Ruben Geary","6.99","7.0952631578947368","786"
267,"Steven Curley","4.99","7.0952631578947368","786"
267,"Jon Wiles","4.99","7.0952631578947368","786"
267,"Yvonne Watkins","4.99","7.0952631578947368","786"
267,"Viola Hanson","9.99","7.0952631578947368","786"
267,"Jessie Milam","9.99","7.0952631578947368","786"
268,"Deborah Walker","4.99","6.1566666666666667","2172"
268,"Josephine Gomez","6.99","6.1566666666666667","2172"
268,"Thomas Grigsby","6.99","6.1566666666666667","2172"
268,"Clayton Barbee","4.99","6.1566666666666667","2172"
268,"Irene Price","7.99","6.1566666666666667","2172"
268,"Tonya Chapman","4.99","6.1566666666666667","2172"
269,"Emily Diaz","6.99","3.5782352941176471","8474"
269,"Juanita Mason","0.99","3.5782352941176471","8474"
269,"Carlos Coughlin","5.99","3.5782352941176471","8474"
269,"Juan Fraley","1.99","3.5782352941176471","8474"
269,"Christy Vargas","2.99","3.5782352941176471","8474"
269,"Shawn Heaton","3.99","3.5782352941176471","8474"
269,"Guy Brownlee","2.99","3.5782352941176471","8474"
269,"Amanda Carter","5.99","3.5782352941176471","8474"
269,"Amber Dixon","0.99","3.5782352941176471","8474"
269,"Victoria Gibson","0.99","3.5782352941176471","8474"
269,"Kristin Johnston","2.99","3.5782352941176471","8474"
269,"Renee Lane","0.99","3.5782352941176471","8474"
269,"Lucy Wheeler","6.99","3.5782352941176471","8474"
269,"Vanessa Sims","4.99","3.5782352941176471","8474"
269,"Billie Horton","2.99","3.5782352941176471","8474"
269,"Sidney Burleson","6.99","3.5782352941176471","8474"
269,"Leslie Gordon","0.99","3.5782352941176471","8474"
270,"Veronica Stone","2.99","1.5117391304347826","13460"
270,"Anne Powell","0.99","1.5117391304347826","13460"
270,"Carol Garcia","0.99","1.5117391304347826","13460"
270,"Stephen Qualls","0.99","1.5117391304347826","13460"
270,"Gina Williamson","0.99","1.5117391304347826","13460"
270,"Ron Deluca","0.99","1.5117391304347826","13460"
270,"Ashley Richardson","0.99","1.5117391304347826","13460"
270,"Mabel Holland","0.99","1.5117391304347826","13460"
270,"Alvin Deloach","0.99","1.5117391304347826","13460"
270,"Cory Meehan","0.99","1.5117391304347826","13460"
270,"Irene Price","0.99","1.5117391304347826","13460"
270,"Wesley Bull","0.99","1.5117391304347826","13460"
270,"Danielle Daniels","1.99","1.5117391304347826","13460"
270,"Daisy Bates","0.99","1.5117391304347826","13460"
270,"Annie Russell","0.99","1.5117391304347826","13460"
270,"Willie Howell","2.99","1.5117391304347826","13460"
270,"Doris Reed","1.99","1.5117391304347826","13460"
270,"Minnie Romero","0.99","1.5117391304347826","13460"
270,"Sergio Stanfield","2.99","1.5117391304347826","13460"
270,"Ella Oliver","2.99","1.5117391304347826","13460"
270,"Carole Barnett","0.99","1.5117391304347826","13460"
270,"Becky Miles","2.99","1.5117391304347826","13460"
270,"Hilda Hopkins","0.99","1.5117391304347826","13460"
271,"Curtis Irby","4.99","6.6400000000000000","1410"
271,"Donna Thompson","8.99","6.6400000000000000","1410"
271,"Cory Meehan","6.99","6.6400000000000000","1410"
271,"Ronald Weiner","6.99","6.6400000000000000","1410"
271,"Ronald Weiner","6.99","6.6400000000000000","1410"
271,"Cynthia Young","4.99","6.6400000000000000","1410"
271,"Melissa King","4.99","6.6400000000000000","1410"
271,"Francis Sikes","8.99","6.6400000000000000","1410"
271,"Renee Lane","6.99","6.6400000000000000","1410"
271,"Joan Cooper","5.99","6.6400000000000000","1410"
271,"Mitchell Westmoreland","4.99","6.6400000000000000","1410"
271,"Crystal Ford","4.99","6.6400000000000000","1410"
271,"Kelly Torres","8.99","6.6400000000000000","1410"
271,"Carrie Porter","5.99","6.6400000000000000","1410"
271,"Juan Fraley","6.99","6.6400000000000000","1410"
271,"Kathryn Coleman","8.99","6.6400000000000000","1410"
271,"Yolanda Weaver","4.99","6.6400000000000000","1410"
271,"Eric Robert","6.99","6.6400000000000000","1410"
271,"Kathy James","5.99","6.6400000000000000","1410"
271,"Justin Ngo","6.99","6.6400000000000000","1410"
272,"Derrick Bourque","6.99","6.1438461538461538","2196"
272,"Myrtle Fleming","5.99","6.1438461538461538","2196"
272,"Scott Shelley","4.99","6.1438461538461538","2196"
272,"Gilbert Sledge","5.99","6.1438461538461538","2196"
272,"Jimmy Schrader","5.99","6.1438461538461538","2196"
272,"Bill Gavin","4.99","6.1438461538461538","2196"
272,"Margie Wade","4.99","6.1438461538461538","2196"
272,"Dean Sauer","8.99","6.1438461538461538","2196"
272,"Vicki Fields","4.99","6.1438461538461538","2196"
272,"Julio Noland","4.99","6.1438461538461538","2196"
272,"Cecil Vines","4.99","6.1438461538461538","2196"
272,"Edward Baugh","8.99","6.1438461538461538","2196"
272,"Natalie Meyer","6.99","6.1438461538461538","2196"
273,"Enrique Forsythe","0.99","1.9423809523809524","12459"
273,"Terrance Roush","3.99","1.9423809523809524","12459"
273,"Derrick Bourque","0.99","1.9423809523809524","12459"
273,"Lena Jensen","2.99","1.9423809523809524","12459"
273,"Francis Sikes","0.99","1.9423809523809524","12459"
273,"Ana Bradley","0.99","1.9423809523809524","12459"
273,"Gabriel Harder","0.99","1.9423809523809524","12459"
273,"Derrick Bourque","0.99","1.9423809523809524","12459"
273,"Sue Peters","2.99","1.9423809523809524","12459"
273,"Ramon Choate","1.99","1.9423809523809524","12459"
273,"Agnes Bishop","0.99","1.9423809523809524","12459"
273,"Regina Berry","0.99","1.9423809523809524","12459"
273,"Joel Francisco","4.99","1.9423809523809524","12459"
273,"Judy Gray","2.99","1.9423809523809524","12459"
273,"Edgar Rhoads","0.99","1.9423809523809524","12459"
273,"Jeanette Greene","0.99","1.9423809523809524","12459"
273,"Adrian Clary","2.99","1.9423809523809524","12459"
273,"Calvin Martel","0.99","1.9423809523809524","12459"
273,"Stephen Qualls","1.99","1.9423809523809524","12459"
273,"Alvin Deloach","0.99","1.9423809523809524","12459"
273,"Jerry Jordon","3.99","1.9423809523809524","12459"
274,"Josephine Gomez","7.99","5.2005263157894737","5080"
274,"Geraldine Perkins","2.99","5.2005263157894737","5080"
274,"Roger Quintanilla","7.99","5.2005263157894737","5080"
274,"Cody Nolen","2.99","5.2005263157894737","5080"
